"Feature.ID","Old.Taxon","Domain","Phylum","Subphylum","Order","Family","Genus","Species","Confidence","Taxon"
"9eb33e2e22bdc989bc053f97d221f07e","D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Streptomycetales;D_4__Streptomycetaceae;D_5__Streptomyces","Bacteria","Actinobacteria",NA,"Streptomycetales","Streptomycetaceae","Streptomyces",NA,0.999999240766787,"Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces_5"
"a0d4470b4223d24270de3c8814fe230d","D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__67-14;D_5__uncultured bacterium;D_6__uncultured bacterium","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14","uncultured bacterium",NA,0.954728590676408,"Bacteria_Actinobacteria_Solirubrobacterales_67-14_uncultured bacterium_2"
"0f528f02b2255203727e1077f80945a9","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,0.999885835396748,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_37"
"23f4558e7777c1ecad9cf5345106ac84","D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Isosphaerales;D_4__Isosphaeraceae;D_5__Singulisphaera;D_6__metagenome","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Singulisphaera","metagenome",0.725854428899565,"Bacteria_Planctomycetes_Isosphaerales_Isosphaeraceae_Singulisphaera_metagenome_1"
"3e4e6c0332cab15d3771605954817411","D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Propionibacteriales;D_4__Nocardioidaceae;D_5__Nocardioides;D_6__uncultured bacterium","Bacteria","Actinobacteria",NA,"Propionibacteriales","Nocardioidaceae","Nocardioides","uncultured bacterium",0.731019394469043,"Bacteria_Actinobacteria_Propionibacteriales_Nocardioidaceae_Nocardioides_uncultured bacterium_3"
"830ffc86f731191afb08f3cd3a300e4a","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-013","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-013",NA,0.743356892743715,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Ruminococcaceae UCG-013_5"
"9039512ce54379b9e02ddfbbd47fae86","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-013;D_6__uncultured Clostridiaceae bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-013","uncultured Clostridiaceae bacterium",0.944733508059759,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Ruminococcaceae UCG-013_uncultured Clostridiaceae bacterium_7"
"9325ba2038ba79c3954be37efc47170d","D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales;D_4__Erysipelotrichaceae;D_5__Turicibacter;D_6__uncultured bacterium","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter","uncultured bacterium",0.885702849509971,"Bacteria_Firmicutes_Erysipelotrichales_Erysipelotrichaceae_Turicibacter_uncultured bacterium_2"
"3b830e1babbd7ebeff09d11b0aea2789","D_0__Bacteria;D_1__Chloroflexi;D_2__TK10;D_3__metagenome;D_4__metagenome;D_5__metagenome;D_6__metagenome","Bacteria","Chloroflexi","TK10","metagenome",NA,NA,NA,0.93943109401298,"Bacteria_Chloroflexi_metagenome_4"
"9c97e3be2da6a3d5bd66cadcddc2b657","D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__67-14;D_5__metagenome;D_6__metagenome","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14","metagenome",NA,0.865322170557454,"Bacteria_Actinobacteria_Solirubrobacterales_67-14_metagenome_1"
"7a05aae77a76a838e0ae4ca7be689af9","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Lachnoclostridium 10;D_6__uncultured bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium 10","uncultured bacterium",0.727559819382247,"Bacteria_Firmicutes_Clostridiales_Lachnospiraceae_Lachnoclostridium 10_uncultured bacterium_1"
"895e1a39298a9aecaaa8a5e138f7bfc8","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,0.999991569053266,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_38"
"731bb2c1641516fb67bc4c83cb932d09","D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Microscillaceae;D_5__Chryseolinea;D_6__uncultured bacterium","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Chryseolinea","uncultured bacterium",0.996230436660068,"Bacteria_Bacteroidetes_Cytophagales_Microscillaceae_Chryseolinea_uncultured bacterium_1"
"23e591290f719963f4b86b85bede114a","D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__67-14","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA,0.972407845639158,"Bacteria_Actinobacteria_Solirubrobacterales_67-14_3"
"5b720e3598753c5eac4f8dda5c954e25","D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Dysgonomonadaceae;D_5__Dysgonomonas;D_6__uncultured Bacteroidetes bacterium","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Dysgonomonas","uncultured Bacteroidetes bacterium",0.787896860286676,"Bacteria_Bacteroidetes_Bacteroidales_Dysgonomonadaceae_Dysgonomonas_uncultured Bacteroidetes bacterium_2"
"9e6b0bfbd23afcefbcadda37ccb4e74e","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__uncultured","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","uncultured",NA,0.770613638701043,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_uncultured_6"
"cd9158ec2587d8c014f16678438f195a","D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micromonosporales;D_4__Micromonosporaceae","Bacteria","Actinobacteria",NA,"Micromonosporales","Micromonosporaceae",NA,NA,0.999945579936989,"Bacteria_Actinobacteria_Micromonosporales_Micromonosporaceae_5"
"5ebd3e0df2f9ac7fd29cf94f93fd3bf5","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Candidatus Soleaferrea;D_6__uncultured Clostridiales bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Candidatus Soleaferrea","uncultured Clostridiales bacterium",0.967424550174359,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Candidatus Soleaferrea_uncultured Clostridiales bacterium_13"
"0a9006cdcaa0d1809dd4df3f86980319","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Candidatus Soleaferrea;D_6__uncultured Clostridiales bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Candidatus Soleaferrea","uncultured Clostridiales bacterium",0.929679922202221,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Candidatus Soleaferrea_uncultured Clostridiales bacterium_14"
"1593a908ec95b31adf16759393004785","D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6","Bacteria","Acidobacteria","Subgroup 6",NA,NA,NA,NA,0.999999998059253,"Bacteria_Acidobacteria_15"
"735f5000c119be07d0b95a5f1a9ade12","D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Rikenellaceae;D_5__uncultured;D_6__uncultured Rikenellaceae bacterium","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","uncultured","uncultured Rikenellaceae bacterium",0.999916539252884,"Bacteria_Bacteroidetes_Bacteroidales_Rikenellaceae_uncultured_uncultured Rikenellaceae bacterium_1"
"207fea27389b9d2cba73708d11c2c0ca","D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales;D_4__Erysipelotrichaceae","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae",NA,NA,0.79851375731041,"Bacteria_Firmicutes_Erysipelotrichales_Erysipelotrichaceae_1"
"8bf3886ce0600e9b5bead91f9577d4f1","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Tyzzerella 3","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella 3",NA,0.999994734318611,"Bacteria_Firmicutes_Clostridiales_Lachnospiraceae_Tyzzerella 3_24"
"1ccf40fefd8525f5877f59f8f4795116","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__[Eubacterium] coprostanoligenes group","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","[Eubacterium] coprostanoligenes group",NA,0.851417445105641,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_[Eubacterium] coprostanoligenes group_6"
"8449020a1d420483c2766d58a0b5e656","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminiclostridium 6","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium 6",NA,0.890678098118366,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Ruminiclostridium 6_1"
"bcee361625eed3212dca3cd8890beb8e","D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Bacillaceae;D_5__Bacillus;D_6__Bacillus firmus","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus firmus",0.855671445273194,"Bacteria_Firmicutes_Bacillales_Bacillaceae_Bacillus_Bacillus firmus_1"
"0a8eacabaf120b29384fb106e7c84191","D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Thermomicrobiales;D_4__JG30-KF-CM45;D_5__uncultured bacterium;D_6__uncultured bacterium","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","uncultured bacterium",NA,0.99073602578093,"Bacteria_Chloroflexi_Thermomicrobiales_JG30-KF-CM45_uncultured bacterium_2"
"cec00c5e2c54f764076f3b74cac55e9a","D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrososphaerales;D_4__Nitrososphaeraceae","Archaea","Thaumarchaeota","Nitrososphaeria","Nitrososphaerales","Nitrososphaeraceae",NA,NA,0.999999990317529,"Archaea_Thaumarchaeota_Nitrososphaerales_Nitrososphaeraceae_3"
"f8891653f922f0b820b1dc58f14b9955","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Christensenellaceae;D_5__Christensenellaceae R-7 group","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group",NA,0.964680065798313,"Bacteria_Firmicutes_Clostridiales_Christensenellaceae_Christensenellaceae R-7 group_27"
"b0affe533f92806792475d561a1e50a5","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Christensenellaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae",NA,NA,0.982782238895704,"Bacteria_Firmicutes_Clostridiales_Christensenellaceae_3"
"a1266e079574f3646b6abc3d2dbb7286","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-009;D_6__uncultured bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-009","uncultured bacterium",0.999905360121587,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Ruminococcaceae UCG-009_uncultured bacterium_5"
"4c01e8fa1c80fea3e7eab161c86e4ee2","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Tyzzerella 3","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella 3",NA,0.999933444436116,"Bacteria_Firmicutes_Clostridiales_Lachnospiraceae_Tyzzerella 3_25"
"d3bc9e6897b720d0dba92e78e2235089","D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Pseudonocardiales;D_4__Pseudonocardiaceae;D_5__Lechevalieria","Bacteria","Actinobacteria",NA,"Pseudonocardiales","Pseudonocardiaceae","Lechevalieria",NA,0.729423614345345,"Bacteria_Actinobacteria_Pseudonocardiales_Pseudonocardiaceae_Lechevalieria_1"
"4b60756b781361f0f92e303c1f2e377f","D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Pseudonocardiales;D_4__Pseudonocardiaceae;D_5__Pseudonocardia;D_6__uncultured bacterium","Bacteria","Actinobacteria",NA,"Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","uncultured bacterium",0.954489433443084,"Bacteria_Actinobacteria_Pseudonocardiales_Pseudonocardiaceae_Pseudonocardia_uncultured bacterium_2"
"07abcba40620647006f6b077a6536401","D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micromonosporales;D_4__Micromonosporaceae;D_5__uncultured;D_6__uncultured bacterium","Bacteria","Actinobacteria",NA,"Micromonosporales","Micromonosporaceae","uncultured","uncultured bacterium",0.992656929177285,"Bacteria_Actinobacteria_Micromonosporales_Micromonosporaceae_uncultured_uncultured bacterium_5"
"e6d4ffe2241376f9b1747ca8ac1d66a9","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__uncultured","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","uncultured",NA,0.983666690060823,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_uncultured_7"
"28be9df8526274825183962fd998b1f8","D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes;D_3__Mollicutes RF39;D_4__uncultured Firmicutes bacterium;D_5__uncultured Firmicutes bacterium;D_6__uncultured Firmicutes bacterium","Bacteria","Tenericutes","Mollicutes","Mollicutes RF39","uncultured Firmicutes bacterium",NA,NA,0.7460131551458,"Bacteria_Tenericutes_Mollicutes RF39_uncultured Firmicutes bacterium_3"
"7167029240145d685003f22df3908999","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__uncultured","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA,0.866941567403853,"Bacteria_Proteobacteria_Rhizobiales_Xanthobacteraceae_uncultured_5"
"262ad84e73356f7433388610c75e690f","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Christensenellaceae;D_5__Christensenellaceae R-7 group;D_6__uncultured Clostridiaceae bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group","uncultured Clostridiaceae bacterium",0.941870364700055,"Bacteria_Firmicutes_Clostridiales_Christensenellaceae_Christensenellaceae R-7 group_uncultured Clostridiaceae bacterium_1"
"e98dfceb96cae70d68dfcb49a0483428","D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Actinomycetales;D_4__Actinomycetaceae;D_5__Actinomyces;D_6__uncultured Actinomycetales bacterium","Bacteria","Actinobacteria",NA,"Actinomycetales","Actinomycetaceae","Actinomyces","uncultured Actinomycetales bacterium",0.863140567340961,"Bacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces_uncultured Actinomycetales bacterium_1"
"78ced450939c097a82caed17c3fad759","D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__Pir4 lineage;D_6__metagenome","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pir4 lineage","metagenome",0.947187648279685,"Bacteria_Planctomycetes_Pirellulales_Pirellulaceae_Pir4 lineage_metagenome_4"
"82dbfbd630e7d616923812a48f1afbf7","D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Leuconostocaceae;D_5__Leuconostoc","Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc",NA,0.999999999779238,"Bacteria_Firmicutes_Lactobacillales_Leuconostocaceae_Leuconostoc_1"
"74d3b95ef2de0c65b88ffe7cc5bdd84c","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales;D_4__Acetobacteraceae;D_5__uncultured","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","uncultured",NA,0.992868268803879,"Bacteria_Proteobacteria_Acetobacterales_Acetobacteraceae_uncultured_1"
"04978eef37b011e018b7d6d05ef3291f","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,0.999932810084029,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_39"
"2bee7f55cfddb933f79a724933af1764","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Candidatus Soleaferrea","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Candidatus Soleaferrea",NA,0.98713218089079,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Candidatus Soleaferrea_16"
"6628f2c6ef3da5f16bfd846019ffe1d2","D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Isosphaerales;D_4__Isosphaeraceae;D_5__Aquisphaera;D_6__uncultured bacterium","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Aquisphaera","uncultured bacterium",0.989240312388466,"Bacteria_Planctomycetes_Isosphaerales_Isosphaeraceae_Aquisphaera_uncultured bacterium_3"
"b03eb7bdb4dae57bf1d8b85ed01c6c51","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Tyzzerella 3;D_6__uncultured bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella 3","uncultured bacterium",0.955841407025808,"Bacteria_Firmicutes_Clostridiales_Lachnospiraceae_Tyzzerella 3_uncultured bacterium_10"
"6118125982376fc921d4f9fe2f84a79b","D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Paenibacillaceae","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae",NA,NA,0.935129485372059,"Bacteria_Firmicutes_Bacillales_Paenibacillaceae_1"
"9d870e446bbe9a59f9c1db6468764221","D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Chthoniobacterales;D_4__Chthoniobacteraceae;D_5__Chthoniobacter;D_6__metagenome","Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","metagenome",0.999118276361717,"Bacteria_Verrucomicrobia_Chthoniobacterales_Chthoniobacteraceae_Chthoniobacter_metagenome_3"
"ef564d4e8547246cddf9b3304a11bf44","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiales vadinBB60 group;D_5__uncultured Clostridiales bacterium;D_6__uncultured Clostridiales bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales vadinBB60 group","uncultured Clostridiales bacterium",NA,0.785055645346467,"Bacteria_Firmicutes_Clostridiales_Clostridiales vadinBB60 group_uncultured Clostridiales bacterium_7"
"bba1d12098252f6e80292e07ef9ece3a","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Tyzzerella 3","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella 3",NA,0.999834214141514,"Bacteria_Firmicutes_Clostridiales_Lachnospiraceae_Tyzzerella 3_26"
"05f005496be082197ab3ed93f8e98f51","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Christensenellaceae;D_5__Christensenellaceae R-7 group;D_6__uncultured Firmicutes bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group","uncultured Firmicutes bacterium",0.844519305868667,"Bacteria_Firmicutes_Clostridiales_Christensenellaceae_Christensenellaceae R-7 group_uncultured Firmicutes bacterium_9"
"eb2ba7da1fc9462591e6f762da9b62c5","D_0__Bacteria;D_1__Firmicutes;D_2__Negativicutes;D_3__Selenomonadales;D_4__Veillonellaceae;D_5__uncultured","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","uncultured",NA,0.886968709243153,"Bacteria_Firmicutes_Selenomonadales_Veillonellaceae_uncultured_5"
"2a6113f4dc5f29f9a787440c75d622ad","D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__uncultured","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured",NA,0.997677611391491,"Bacteria_Bacteroidetes_Chitinophagales_Chitinophagaceae_uncultured_2"
"9ce451487a0234c7465a86db5368f3f8","D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Chthoniobacterales;D_4__Chthoniobacteraceae;D_5__Candidatus Udaeobacter;D_6__uncultured bacterium","Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter","uncultured bacterium",0.88475430229137,"Bacteria_Verrucomicrobia_Chthoniobacterales_Chthoniobacteraceae_Candidatus Udaeobacter_uncultured bacterium_2"
"1bc130e248248f70e0cfc4a04550b350","D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Thermomicrobiales;D_4__JG30-KF-CM45;D_5__metagenome;D_6__metagenome","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","metagenome",NA,0.854252336961076,"Bacteria_Chloroflexi_Thermomicrobiales_JG30-KF-CM45_metagenome_1"
"6eeaa9d97cb75df8be75431a1c99c7a9","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__uncultured;D_6__uncultured bacterium","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured","uncultured bacterium",0.847097010722241,"Bacteria_Proteobacteria_Rhizobiales_Xanthobacteraceae_uncultured_uncultured bacterium_2"
